titleId,averageRating,numVotes,title,korean_title,genres,year,language,budget,mc,rt,naver_rating,naver_count,watcha_rating,watcha_count,poster_url,overview
tt0064116,8.5,323421,Once Upon a Time in the West,옛날 옛적 서부에서,Western,1968,이탈리아 사람,"$5,000,000 (estimated)",80.0,95.0,9.29,0,0,0,https://imdb-api.com/images/original/MV5BODQ3NDExOGYtMzI3Mi00NWRlLTkwNjAtNjc4MDgzZGJiZTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_Ratio0.6751_AL_.jpg,"프랭크가 보낸 세명의 총잡이가 기차역에서 누군가를 기다린다. 드디어 그들이 기다리던 한 남자가 하모니카를 불며 기차역에 도착하고, 그들 세 총잡이는 모두 이름 없는 그 남자의 총에 쓰러진다. 한편, 프랭크와 그 부하들은 아일랜드 출신인 맥베인 일가를 잔인하게 살해하는데, 뉴올리언즈에서 이제 막 도착한 맥베인의 새 아내 질로서는 황망할 수밖에 없다. 두 사람은 한달 전 이미 결혼을 한 상태였다. 다시 뉴올리언즈로 돌아가려던 질은 마음을 고쳐먹고 맥베인과 아이들의 시체만 있는 그 집에서 혼자 생활을 시작한다. 프랭크가 그런 범죄를 저지른 것은, 맥베인이 소유하고 있는 지역이 지하수 덕분에 막대한 돈을 벌 수 있기 때문이다. 그런 프랭크의 배후에는 돈밖에 모르는 자본가 모튼이 있다. 이후 프랭크는 맥베인의 유산을 넘겨받은 질을 유혹해 타협하려 하지만, 알 수 없는 이유로 프랭크를 노리는 무명의 총잡이로 인해 일은 복잡해진다. 이름 없이 ‘하모니카’로 불리는 그는 끝까지 자신의 정체를 밝히지 않는다. 하지만 그의 머릿속에는 오래전 프랭크와 얽힌 잔인한 기억이 도사리고 있다."
tt0433035,7.0,321702,Real Steel,리얼 스틸,"Action, Drama, Sci-Fi",2011,영어,"$110,000,000 (estimated)",56.0,60.0,9.06,0,0,0,https://imdb-api.com/images/original/MV5BMjEzMzEzNjg0N15BMl5BanBnXkFtZTcwMzg4NDk0Ng@@._V1_Ratio0.6751_AL_.jpg,"치열한 로봇 파이터들의 세계를 그려낸 블록버스터 로봇 파이터의 불가능한 도전이 시작된다! 2020년, 관중들의 뜨거운 열기로 가득 찬 복싱 경기장. 링 위에서 숨 막히는 승부를 펼치는 이들은 무려 900kg에 2m 50cm가 넘는 거대한 로봇 파이터들이다. 인간이 아닌 로봇 파이터들이 사각의 링을 지배하는 시대! 챔피언 타이틀 도전에 실패한 전직 복서 출신 찰리 켄튼(휴 잭맨)은 지하의 복싱 세계를 전전하며 삼류 프로모터로 살아가고 있다. 겨우 번 돈으로 구입한 고철 덩어리를 로봇 파이터로 만들어 지하의 복싱 세계를 벗어나 재기하려는 찰리는 어느 날 존재도 모르고 지낸 아들 맥스(다코다 고요)의 소식을 접하고 임시 보호를 맡게 된다. 어쩔 수 없이 한 팀이 된 그들은 맥스가 우연히 발견한 고철 로봇 ‘아톰’을 최고의 파이터로 키워내기 위한 훈련을 시작한다. 오직 승자와 패자만이 존재하는 무자비한 사각의 링 위, 이제 더 이상 물러날 곳이 없는 찰리와 맥스, 그리고 ‘아톰’의 불가능한 도전이 시작된다!"
tt0053125,8.3,321697,North by Northwest,북북서로 진로를 돌려라,"Action, Adventure, Mystery",1959,영어,"$3,101,000 (estimated)",98.0,97.0,8.67,0,0,0,https://imdb-api.com/images/original/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_Ratio0.6751_AL_.jpg,"뉴욕의 광고업자 손힐(캐리 그랜트)은 어느 날 정부 요원 조지 캐플란으로 오인 받고 괴한에게 납치된다. 어느 저택에서 술을 강제로 마신 뒤 버려져 음주운전으로 체포된 다음 날 홀어머니와 함께 현장으로 찾아간다. 저택 주인이 UN 외교관이란 이야기를 듣고 UN 본부 로비에서 그에게 면회를 신청하지만, 엉뚱한 사람이 나왔다가 현장에서 등에 칼을 맞고 쓰러진다. 삽시간에 살인범 누명까지 뒤집어쓴 손힐은 자신의 결백을 입증해 줄 수 있는 단 하나의 인물인 캐플란을 찾으러 시카고행 열차에 몸을 싣고, 그 곳에서 우연히 만난 금발의 미녀 이브 켄들(에바 마리 세인트)과 사랑을 속삭이는데..."
tt1041829,6.7,321409,The Proposal,프로포즈,"Comedy, Drama, Romance",2009,영어,"$40,000,000 (estimated)",48.0,45.0,8.67,0,0,0,https://imdb-api.com/images/original/MV5BOGM5YTNiYzktNmEwZC00ZjE5LWIyNzEtOTUwNDE0NmVkYzE3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_Ratio0.6751_AL_.jpg,
tt4912910,7.7,321199,Mission: Impossible - Fallout,미션 임파서블: 폴아웃,"Action, Adventure, Thriller",2018,영어,"$178,000,000 (estimated)",86.0,97.0,9.12,0,0,0,https://imdb-api.com/images/original/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_Ratio0.6751_AL_.jpg,"에단 헌트는 세계를 위협하는 테러 조직 신디케이트의 수장 솔로몬 레인을 우여곡절 끝에 체포했지만, 그의 잔당들은 여전히 세계 각지에서 테러를 일삼는다. 에단 헌트와 그의 팀은 테러조직의 핵무기 소지를 막기 위해 미션에 착수한다. 에단 헌트는 작전 수행 중 예상치 못한 결단을 내리게 되고, 중앙정보국 CIA는 그를 견제하기 위해 상급 요원 어거스트 워커를 파견한다. 최악의 테러 위기와 라이벌의 출현 속, 팀이 행한 모든 선의의 선택들이 최악의 결과로 돌아오면서 미션은 점점 더 예측할 수 없는 상황으로 치닫게 되는데..."
tt3521164,7.6,321096,Moana,모아나,"Animation, Adventure, Comedy",2016,영어,"$150,000,000 (estimated)",81.0,95.0,9.18,0,0,0,https://imdb-api.com/images/original/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_Ratio0.6751_AL_.jpg,"모투누이 섬 족장의 딸 모아나는 바다를 동경하는 소녀다. 바다의 선택을 받은 모아나는 족장이 돼야 하는 운명과 항해에 대한 꿈 사이에서 갈등하며 살아간다. 그러던 중 모든 것이 완벽했던 모투누이 섬이 저주에 걸린다. 모아나는 아버지의 뜻을 거역하고 섬을 구할 묘책을 찾아 바다로 떠날 결심을 한다. 저주를 푸는 열쇠는 신이 선택한 전설의 영웅, 반신반인 마우이가 쥐고 있다. 모아나는 마우이를 설득해 모투누이 섬의 저주를 풀기 위한 모험을 시작한다. 이 모험은 각자의 정체성을 찾아가는 여정이 된다."
tt0071315,8.2,319810,Chinatown,,"Drama, Mystery, Thriller",1974,영어,"$6,000,000 (estimated)",92.0,99.0,0.0,0,0,0,https://imdb-api.com/images/original/MV5BMjJkMDZhYzItZTFhMi00ZGI4LThlNTAtZDNlYmEwNjFkNDYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_Ratio0.6751_AL_.jpg,"사립 탐정인 기키스는 의뢰인들을 상대로 남의 뒷을 캐내 불륜 관계 등을 밝혀내는 일을 하는 사람이다. 어느날 어느 부인의 부탁으로 남편인 멀레이라는 수력발전의 권위자의 뒤를 캐내어 그가 어느 여자와 사귀고 있음을 밝혀낸다. 하지만 멀레이의 부인인 에블린이 나타나 의뢰했던 멀레이의 부인은 가짜임이 나타난다. 그런데 얼마 후 멀레이가 시체로 발견된다. 그가 익사가 아닌 살인임을 알게 된 기키스는 에블린의 처녀때 성이 크로스임을 알고 에블린의 아버지인 크로스와 남편 에블린이 옛 동료임을 알게 된다. 크로스를 만난 기키스는 멀레이가 사귀던 여자를 찾아달라는 이치에 맞지 않는 부탁만 듣는다. 그리고 멀레이가 사귀던 여자가 에블린의 동생 캐서린임을 알게 되고, 기키스는 범인으로 멀레이의 부인 에블린을 의심한다. 하지만 멀레이의 동료였던 크로스가 못쓰는 땅을 헐값에 사들인 후 저수지 물을 그쪽으로 빼돌려 옥토로 만든 후 비싼 값으로 팔아먹으려는 계획을 세웠고, 멀레이가 그 사실을 눈치채자 크로스가 살해해 버린 사실을 밝혀 낸다. 더구나 크로스는 혈육이 없고, 자식에 대한 지나친 집념으로 양녀인 에블린을 범해 그녀가 낳은 딸 캐서린을 자기자식으로 만들려고 했던 비열한 행위까지 밝혀진다."
tt2106476,8.3,319728,The Hunt,,Drama,2012,덴마크 말,"$3,800,000 (estimated)",77.0,93.0,0.0,0,0,0,https://imdb-api.com/images/original/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_Ratio0.6751_AL_.jpg,"이혼 후, 고향으로 내려온 유치원 교사 루카스는 새로운 여자친구를 사귀며 아들 마커스와 함께 하는 행복한 삶을 꿈꾸고 있다. 그러던 어느 날, 루카스를 둘러 싼 한 소녀의 사소한 거짓말이 전염병처럼 마을로 퍼지고, 억울한 누명을 쓰게 된 루카스는 마을 사람들의 불신과 집단적 폭력 속에서 자신의 삶을 지키기 위한 외로운 싸움을 시작한다."
tt0970179,7.5,319561,Hugo,휴고 줄리아,"Adventure, Drama, Family",2011,영어,"$150,000,000 (estimated)",83.0,93.0,0.00,0,0,0,https://imdb-api.com/images/original/MV5BMjAzNzk5MzgyNF5BMl5BanBnXkFtZTcwOTE4NDU5Ng@@._V1_Ratio0.6751_AL_.jpg,"1931년 프랑스 파리의 기차역, 역사 내 커다란 시계탑을 혼자 관리하며 숨어 살고 있는 열두 살 소년 휴고(아사 버터필드). 사고로 아버지(주드 로)를 잃은 휴고에겐 아버지와의 추억이 담긴 고장 난 로봇 인형만이 가진 전부다. 아버지의 숨겨진 메시지가 있을 거라 믿으며 망가진 로봇 인형을 고치려는 것을 포기하지 않는 휴고는 어느 날 인형 부품을 훔쳤다는 이유로 장난감 가게 주인 조르주(벤 킹슬리)에게 아버지의 수첩을 뺏기고 만다. 조르주 할아버지의 손녀딸 이자벨(클로이 모레츠)의 도움으로 로봇 인형의 설계도가 담긴 아버지의 수첩을 되찾으려는 휴고는 떠돌이 아이들을 강제로 고아원에 보내는 악명 높은 역무원(사챠 바론 코헨)의 눈에 띄게 되고, 애타게 찾던 로봇 인형의 마지막 열쇠를 가지고 있던 건 다름아닌 이자벨이라는 것을 알게 되는데..."
tt0209163,6.4,319081,The Mummy Returns,미이라 2,"Action, Adventure, Fantasy",2001,영어,"$98,000,000 (estimated)",48.0,47.0,8.91,0,0,0,https://imdb-api.com/images/original/MV5BMjE2NzU1NTk2MV5BMl5BanBnXkFtZTgwMjIwMzcxMTE@._V1_Ratio0.6751_AL_.jpg,"'미이라'에서 동고동락을 한 릭 오코넬과 에블린은 결혼하여 8살짜리 아들까지 두고 행복한 가정을 꾸려나가고 있다. 그들은 고대 이집트 문명에 관한 전문가가 되어, 세계 어느 곳이든 발굴 여행을 떠난다. 그러던 어느날 에블린이 환영을 보고, 그것을 근거로 이집트의 한 무덤에 발을 들여 놓는다. 그곳은 바로 오래전 죽음의 신 아누비스의 군대를 이끌고 전세계를 정복하였던 전설적인 왕 스콜피온 킹의 팔찌가 있는 곳이었다. 스콜피온 킹이 세계를 정복하는 꿈을 이루자 죽음의 신은 스콜피온 킹이 약속한대로 그의 영혼을 거두고 그의 군대와 종족을 없애 버렸다. 스콜피온 킹은 누군가가 그의 팔찌를 찾아 그를 환생시켜 군대를 다시 통솔할 날을 기다리며 조용히 무덤속에 묻혀 있었다. 한편, 부활한 고대 이집트 마법사 이모텝은 세계를 정복하기 위해서는 스콜피온 킹 팔찌를 찾은 뒤 그를 죽이고 그의 군대를 이용해야만 한다는 결론을 내린다. 그러나 그 팔찌는 우연히 오코넬 아들 손에 들어가고..."
tt0448115,7.0,318854,Shazam!,샤잠!,"Action, Adventure, Comedy",2019,영어,"$100,000,000 (estimated)",71.0,90.0,5.81,0,0,0,https://imdb-api.com/images/original/MV5BOWZhZjE4NGQtODg5Ni00MjQ1LWJmMzAtNzQ2N2M1NzYzMDJkXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_Ratio0.6751_AL_.jpg,10대 소년 빌리 뱃슨은 어릴 적 엄마와 헤어진 뒤 위탁 가정을 떠돌고 있다. 한편 어둠의 존재를 봉인 중인 마법사는 자신의 뒤를 이를 후계자를 찾고 있다. 어린 시절 순수하지 못하다는 이유로 마법사에게 거부당한 시바나는 오랜 시간 숨겨진 장소를 찾던 끝에 영원의 바위에 도착하여 7개의 대죄를 해방시키고 어둠의 힘을 얻는다. 이에 마법사는 빌리를 후계자로 정하고 샤잠의 힘을 전수한다. 슈퍼 파워를 얻게 된 빌리는 자신의 능력을 깨닫고 악당을 물리치는 슈퍼히어로로 다시 태어나는데...
tt4649466,6.7,317771,Kingsman: The Golden Circle,킹스맨: 골든 서클,"Action, Adventure, Comedy",2017,영어,"$104,000,000 (estimated)",44.0,50.0,8.36,0,0,0,https://imdb-api.com/images/original/MV5BMjQ3OTgzMzY4NF5BMl5BanBnXkFtZTgwOTc4OTQyMzI@._V1_Ratio0.6751_AL_.jpg,"철저하게 비밀에 둘러싸인 채 세상을 안전하게 지키는 임무를 수행해온 독자적인 국제 정보 조직 킹스맨. 그러나 어느 날 국제적 범죄조직 골든 서클에 의해 킹스맨 본부가 무참히 파괴된다. 에그시(태런 에저튼)와 멀린(마크 스트롱)은 킹스맨 ‘최후의 날’ 규약에 따라 발견된 위스키 병에서 ‘미국 켄터키’라는 키워드를 얻게 되고, 그 곳에서 형제 조직인 스테이츠맨의 존재를 알게 된다. 전 세계를 장악하기 위해 위협적인 비지니스를 추진 중인 골든 서클과 수장 포피(줄리안 무어). 이들의 계획을 막기 위한 킹스맨과 스테이츠맨의 작전이 시작된다."
tt1951266,6.5,317163,The Hunger Games: Mockingjay - Part 2,헝거게임 : 더 파이널,"Action, Adventure, Sci-Fi",2015,영어,"$160,000,000 (estimated)",65.0,70.0,7.61,0,0,0,https://imdb-api.com/images/original/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_Ratio0.6751_AL_.jpg,"두 번의 헝거게임에서 살아남은 생존자 캣니스 에버딘. 그런 그녀를 향한 스노우 대통령의 공격은 더욱 거세지고 캣니스의 분노는 폭발한다. 캣니스는 그를 멈추고 모든 것을 끝낼 수 있는 사람이 바로 자신임을 깨닫고, 13구역 군단에 합류한다. 철저하게 준비를 끝낸 캣니스와 최정예 요원들은 캐피톨 입성에 성공하지만 스노우 대통령이 설치한 함정들로 인해 목숨을 위협받는 위험한 상황에 처하게 된다. 희생된 동료들을 뒤로한 채 가까스로 스노우 대통령과의 대결을 앞둔 캣니스에게 또 다른 충격적인 사건이 벌어지는데…"
tt1179933,7.2,316743,10 Cloverfield Lane,클로버필드 <b>10</b>번지,"Action, Drama, Horror",2016,영어,"$15,000,000 (estimated)",76.0,90.0,7.54,0,0,0,https://imdb-api.com/images/original/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_Ratio0.6751_AL_.jpg,의문의 교통사고를 당한 후 알 수 없는 공간에서 깨어난 미셸. 그녀에게 자신이 그녀를 구해줬다고 주장하는 하워드는 지구가 오염되었고 이 곳 만이 유일한 안전지대이며 절대로 문 밖을 나가서는 안된다고 주장한다. 그런 하워드를 구원자로 여기며 따르는 에밋은 아무런 의심 없이 의문의 공간 속에 자발적으로 갇혀 있는데…
tt0100405,7.1,316371,Pretty Woman,귀여운 여인,"Comedy, Romance",1990,영어,"$14,000,000 (estimated)",51.0,65.0,8.73,0,0,0,https://imdb-api.com/images/original/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_Ratio0.6751_AL_.jpg,"에드워드는 망해가는 회사를 사들여 나누어서 비싸게 파는 일을 하는 부유하고도 냉정한 사업가다. 사업차 LA로 간 그는 그 곳에서 비비안이라는 매춘부를 만나 하룻밤을 지낸다. 그는 영화를 보면서 웃거나 목욕을 하며 노래를 부르는 그녀의 모습을 보고 한 주 동안 자신과 같이 지낼 것을 제안하고, 비비안은 에드워드와 중요한 자리에 참석하기 위해 완전히 딴 사람으로 변신한다. 함께 지내게 된 리차드와 비비안은 서로에게 호감을 느끼고, 에드워드는 비비안과 함께 잠시 일에서 벗어나 한가로운 시간을 보내며 회사를 나누어 팔기만 하는 자신의 일에 대해 다시 한번 생각하게 된다."
tt8367814,7.8,315708,The Gentlemen,,"Action, Comedy, Crime",2019,영어,"$22,000,000 (estimated)",51.0,75.0,0.0,0,0,0,https://imdb-api.com/images/original/MV5BMTlkMmVmYjktYTc2NC00ZGZjLWEyOWUtMjc2MDMwMjQwOTA5XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_Ratio0.6751_AL_.jpg,"유럽을 장악한 업계의 절대강자 믹키 피어슨(매튜 매커너히)은 자신이 세운 마리화나 제국을 부유한 미국인 매튜(제레미 스트롱)에게 팔아넘기려 하는데, 주변인들이 그런 그를 가만히 두지 않는다. 한 사람은 믹키에게 앙심을 품은 타블로이드지의 편집장 빅 데이브(에디 마산)가 고용한 사립탐정 플레처(휴 그랜트)다. 플레처는 믹키와 그의 오른팔 레이먼드(찰리 허냄)를 염탐한다. 다른 사람은 중국계 갱스터 드라이 아이(헨리 골딩)다. 믹키의 사업을 인수하려다 거절당한 드라이 아이는 모종의 음모를 꾸민다. 그 와중에 믹키의 대마초 재배 지하실마저 젊은 괴한들에게 공격당하는데..."
tt2322441,4.1,315336,Fifty Shades of Grey,그레이의 50가지 그림자,"Drama, Romance, Thriller",2015,영어,"$40,000,000 (estimated)",46.0,25.0,6.10,0,0,0,https://imdb-api.com/images/original/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_Ratio0.6751_AL_.jpg,"순수한 사회 초년생인 여대생 ‘아나스타샤’는 어느 날, 아픈 친구를 대신해 모든 것을 다 가진 매력적인 CEO ‘크리스찬 그레이’의 인터뷰를 맡게 된다. 단숨에 사람을 매료시키는 ‘크리스찬 그레이’의 마력에 ‘아나스타샤’는 순식간에 빠져들고, 그 역시 순수한 아나스타샤를 점점 더 알고 싶어지게 된다. 내 취향은 아주 분명해. 한편, 원하는 것을 모두 들어줄 만큼 완벽한 ‘그레이’의 숨겨진 비밀을 알게 된 ‘아나스타샤’는 거부할 수 없는 본능에 눈을 뜨게 되는데…"
tt0110148,7.5,314833,Interview with the Vampire: The Vampire Chronicles,뱀파이어와의 인터뷰,"Drama, Fantasy, Horror",1994,영어,"$60,000,000 (estimated)",59.0,64.0,9.13,0,0,0,https://imdb-api.com/images/original/MV5BYThmYjJhMGItNjlmOC00ZDRiLWEzNjUtZjU4MjA3MzY0MzFmXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_Ratio0.6751_AL_.jpg,"18세기 뉴올리언즈, 카리스마가 넘치고 퇴폐적이고 거칠것이 없는 뱀파이어 레스타트(톰 크루즈)는 루이스(브래드 피트)를 뱀파이어로 만든다. 그 삶은 죽음도 고통도 없이 영원한 젊음으로 이루어져 있으나, 신선한 피를 마시지 못하면 단 하루도 버틸 수 없는 뱀파이어의 삶. 인간적인 마음 때문에 사람의 피를 거부하던 루이는, 어느날 엄마를 잃은 고아 소녀 클로디아를 만나 끌리게 된다. 레스타트는 루이의 마음을 알고 그녀를 또 하나의 뱀파이어로 만들어 셋이서 가족을 이루는데..."
tt2798920,6.8,313891,Annihilation,러블 버킷 어나이얼레이션 송,"Adventure, Drama, Horror",2018,영어,"$40,000,000 (estimated)",79.0,88.0,0.00,0,0,0,https://imdb-api.com/images/original/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_Ratio0.6751_AL_.jpg,"불가사의한 이유로 사람들의 출입이 금지된 채 방치된 미국 해안지대에 펼쳐져 있는 미스터리한 X구역. 이곳과 관련된 사안을 다루는 비밀 정부 기관 서던 리치는 점점 커져가는 엑스구역의 정체를 파악하기 위해 쉬머라 불리는 탐사대를 파견해 왔다. 이에 가담했던 남편이 의식을 잃은 채 돌아오자, 전직 군인이자 생물학자인 레나는 남편을 구하기 위해 탐사대에 지원한다. 입구는 하나, 출구는 없다고 불리는 미지의 구역에 발을 디딘 레나와 대원들, 다가갈수록 더 깊이 빠져드는 엑스구역의 비밀에 한 발짝 다가서게 되는데..."
tt3799694,7.3,313689,The Nice Guys,나이스 가이즈,"Action, Comedy, Crime",2016,영어,"$50,000,000 (estimated)",70.0,91.0,6.55,0,0,0,https://imdb-api.com/images/original/MV5BODNlNmU4MGItMzQwZi00NGQyLWEyZWItYjFkNmI0NWI4NjBhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6751_AL_.jpg,"정의롭지 않은 두 남자가 정의를 위해 뭉쳤다! 전직 파이터, 현직 청부폭력업자 ‘잭슨 힐리’(러셀 크로우) 자칭 사설 탐정, 타칭 사기꾼 ‘홀랜드 마치’(라이언 고슬링) LA 법무국장 딸의 실종, 포르노 배우의 죽음, 점차 드러나는 디트로이트 자동차 산업의 비밀까지! 캐면 캘수록 그들의 위험도 커져만 가는데…이들은 과연, 목숨을 부지할 수 있을까?"
tt0399201,6.8,313625,The Island,,"Action, Sci-Fi, Thriller",2005,영어,"$126,000,000 (estimated)",50.0,39.0,0.0,0,0,0,https://imdb-api.com/images/original/MV5BMTAwNjk0NjM1ODReQTJeQWpwZ15BbWU3MDc1NjIxMzM@._V1_Ratio0.6751_AL_.jpg,"지구 상에 일어난 생태적인 재앙으로 인하여 일부만이 살아 남은 21세기 중반. 자신들을 지구 종말의 생존자라 믿고 있는 링컨 6-에코(이완 맥그리거)와 조던 2-델타(스칼렛 요한슨)는 수백 명의 주민들과 함께 부족한 것이 없는 유토피아에서 빈틈없는 통제를 받으며 살고 있다. 잠자리에서 일어나면서부터 몸 상태를 점검 받고, 먹는 음식과 인간관계까지 격리된 환경 속에서 사는 이들은 모두 지구에서 유일하게 오염되지 않은 희망의 땅 ‘아일랜드’에 추첨이 되어 뽑혀 가기를 바라고 있다. 최근 들어 매일 같이 똑 같은 악몽에 시달리던 링컨은 제한되고 규격화된 이 곳 생활에 의문을 품게 된다. 그리고 곧, 자신이 믿고 있던 모든 것들이 거짓이었음을 알게 된다. 자기를 포함한 그곳의 모든 사람들이 사실은 스폰서(인간)에게 장기와 신체부위를 제공할 복제인간이라는 것! 결국 ‘아일랜드’로 뽑혀 간다는 것은 신체부위를 제공하기 위해 무참히 죽음을 맞이하게 되는 것을 의미했던 것이다. 어느 날, 복제된 산모가 아이를 출산한 후 살해되고 장기를 추출 당하며 살고 싶다고 절규하는 동료의 모습을 목격한 링컨은 아일랜드로 떠날 준비를 하던 조던과 탈출을 시도한다. 그간 감춰졌던 비밀, 엄연히 존재하고 있는 외부의 모습을 보게 된 이들은 자신들의 스폰서를 찾아 나서고 오직 살고 싶다는 본능으로 탈주를 계속하는데..."
tt0386588,6.6,313528,Hitch,Mr. 히치 - 당신을 위한 데이트 코치,"Comedy, Romance",2005,영어,"$70,000,000 (estimated)",58.0,69.0,8.34,0,0,0,https://imdb-api.com/images/original/MV5BNzYyNzM2NzM2NF5BMl5BanBnXkFtZTcwNjg5NTQzMw@@._V1_Ratio0.6751_AL_.jpg,"히치(윌 스미스:Will Smith)는 거금을 받고 비밀리에 남자들의 데이트를 도와주는 성공률 100%의 전설적인 데이트 코치. 매혹적인 스타 알레그라 콜에 반한 연애경험 0%의 회계사 알버트를 도와주던 히치는, 오히려 알레그라 콜의 행적을 쫓는 뉴욕 최고의 스캔들 전문 기자 사라에게 첫눈에 빠져 버리게 된다. 하지만 명성 자자한 연애학 박사 히치도 그녀 앞에만 서면 실수 투성이, 툭하면 데이트를 망쳐 버리기 일쑤인데… 과연, 그는 자신의 데이트에서도 성공할 수 있을까?"
tt0163025,5.9,313105,Jurassic Park III,쥬라기 공원 3,"Action, Adventure, Sci-Fi",2001,영어,"$93,000,000 (estimated)",42.0,48.0,6.85,0,0,0,https://imdb-api.com/images/original/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_Ratio0.6751_AL_.jpg,"밸로시렙터의 언어 능력을 연구하고 있는 그랜트 박사는 연구비 조달에 어려움을 겪는다. 어느 날 공룡이 살고 있는 이슬라 소르나 섬의 가이드를 해준다면 연구비를 조달하겠다는 재벌 커비 부부가 찾아온다. 아직도 끔찍했던 쥬라기 공원의 기억을 가지고 있지만 연구비 때문에 어쩔 수 없이 다시 이슬라 소르나 섬을 찾는다. 하지만 섬에 도착하자마자 공포가 닥치고, 그들은 연구소에서 비밀리에 붙여두었던 새로운 공룡들을 피해 필사의 탈출을 시도하는데..."
tt1037705,6.8,312988,The Book of Eli,일라이,"Action, Adventure, Drama",2010,영어,"$80,000,000 (estimated)",53.0,,7.21,0,0,0,https://imdb-api.com/images/original/MV5BNTE1OWI1YzgtZjEyMy00MjQ4LWE0NWMtYTNhYjc0ZDQ3ZGRkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_Ratio0.6751_AL_.jpg,"모든 생명이 잿빛으로 변해가고, 물 한 모금조차 얻기 힘든 인류. 멸망의 위기에 놓인 세상을 구할 수 있는 마지막 열쇠 둘러싼 목숨을 건 대결이 시작된다! 지상 최후의 문명 도시로 이를 전달하기 위해 지키려는 자, 일라이. 그리고 세계 지배를 위해 이를 빼앗으려는 자, 카네기. 이들은 각자의 목적을 위해 서로를 공격하는데…"
tt0359950,7.3,312152,The Secret Life of Walter Mitty,월터의 상상은 현실이 된다,"Adventure, Comedy, Drama",2013,영어,"$90,000,000 (estimated)",54.0,52.0,8.75,0,0,0,https://imdb-api.com/images/original/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_Ratio0.6751_AL_.jpg,"자신의 꿈은 접어둔 채 16년째 ‘라이프’ 잡지사에서 포토 에디터로 일하고 있는 월터 미티. 해본 것도, 가본 곳도, 특별한 일도 없는 월터의 유일한 취미는 바로 상상! 상상 속에서만큼은 ‘본 시리즈’보다 용감한 히어로, ‘벤자민 버튼’보다 로맨틱한 사랑의 주인공이 된다. 어느 날, ‘라이프’지의 폐간을 앞두고 전설의 사진작가가 보내 온 표지 사진이 사라지는 일이 벌어진다. 당장 사진을 찾아오지 못할 경우 직장에서 쫓겨날 위기에 처하게 된 월터는 사라진 사진의 미스터리를 풀기 위해 연락조자 닿지 않는 사진작가를 찾아 떠나는데… 지구 반대편 여행하기, 바다 한 가운데 헬기에서 뛰어내리기, 폭발직전 화산으로 돌진하기 등 한 번도 뉴욕을 벗어나 본 적 없는 월터는 전혀 예상치 못한 곳에서 상상과는 비교도 안 되는 수 많은 어드벤처를 겪으면서 생애 최고의 순간을 맞이하게 되는데… 당신이 망설이고 있는 그 순간, 월터의 상상은 현실이 된다!"
